"","B0020_nFK_prozent","B2040_nFK_prozent","B4060_nFK_prozent","tage_seit_aussaat","Tmean_gradC","Tmean_th9_25_gradC","Tmin_gradC","Tmax_gradC","relLuftfeuchte_mean_prozent","relLuftfeuchte_min_prozent","relLuftfeuchte_max_prozent","globalstrahlung_Wh_m2","windgeschwindigkeit_m_s","tageslicht_h","tageslicht_h_th9","Tmean_gradC_sum","Tmean_th9_25_gradC_sum","globalstrahlung_Wh_m2_sum","niederschlag_mm_sum","tageslicht_h_sum","tageslicht_h_th9_sum","Ton_prozent","Schluff_prozent","Sand_prozent","C_org_prozent","ibi","irmi","wasser_input","id_all","daily_rain","rain_sum7","rain_sum14","water_sum7","water_sum14"
"385",179.01,81.67,64.61,8,16.67,16.67,13.8,18.8,83.7,71.7,90.6,2196,1.23,16.23,16.23,210.63,205.11,59608.82,7,145.96,145.96,9.689,37.94,52.367,1.2,0.177506973,10.63266553,15.3,15,4.1,7,7,40.66,40.66
"386",150.78,122.8,64.79,9,20.05,20.05,15.2,25.8,73.68,54.1,90.7,6233.75,1.54,16.23,16.23,230.68,225.15,65842.57,7.2,162.19,162.19,9.689,37.94,52.367,1.2,0.177506973,10.63266553,0.2,15,0.2,7.2,7.2,40.86,40.86
"387",178.04,166.24,67.41,10,17.58,17.58,16,19.1,87.44,80,93.2,1631.1,0.83,16.22,16.22,248.26,242.74,67473.68,23.3,178.41,178.41,9.689,37.94,52.367,1.2,0.177506973,10.63266553,16.1,15,16.1,23.3,23.3,45.72,56.96
"388",159.24,189.91,88.61,11,18.54,18.54,13.5,23.5,74.13,51.8,90.8,4385.75,0.97,16.22,16.22,266.8,261.28,71859.43,24.1,194.63,194.63,9.689,37.94,52.367,1.2,0.177506973,10.63266553,0.8,15,0.8,24.1,24.1,46.52,57.76
"389",125.53,149.12,97.56,12,19.89,19.89,12.4,26.6,66.99,42.4,94,7765.15,0.73,16.21,16.21,286.7,281.18,79624.57,24.1,210.84,210.84,9.689,37.94,52.367,1.2,0.177506973,10.63266553,0,15,0,24.1,24.1,35.3,57.76
"390",109.78,132.27,99.82,13,21.91,21.91,14.9,27.7,68.77,47.8,92.4,5073.55,1,16.2,16.2,308.61,303.08,84698.12,24.1,227.04,227.04,9.689,37.94,52.367,1.2,0.226016494,11.10211441,0,15,0,21.3,24.1,32.5,57.76
"391",102.63,123.44,100.22,14,23.21,23.21,16.3,29.8,68.74,41.8,92.6,6556.92,0.89,16.19,16.19,331.82,326.29,91255.05,24.1,243.23,243.23,9.689,37.94,52.367,1.2,0.286818371,11.5775812,0,15,0,21.2,24.1,32.4,57.76
"392",99.94,116.16,99.64,15,19.47,19.47,14,26.4,80.89,53.8,95.3,4230.18,0.9,16.18,16.18,351.29,345.77,95485.23,33.7,259.41,259.41,9.689,37.94,52.367,1.2,0.362454395,12.05791473,9.6,15,9.6,26.7,33.7,26.7,67.36
"393",121.64,112.58,98,16,16.28,16.28,13.2,20.3,83.93,64.1,95,2647,1.01,16.17,16.17,367.57,362.05,98132.23,36.6,275.58,275.58,9.689,37.94,52.367,1.2,0.455601725,12.54161534,2.9,15,2.9,29.4,36.6,29.4,70.26
"394",132.68,114.52,97.59,17,16.37,16.37,14.5,19.1,75.3,59.3,92.7,2604.88,1.14,16.15,16.15,383.94,378.42,100737.1,36.7,291.73,291.73,9.689,37.94,52.367,1.2,0.569061745,13.02774167,0.1,15,0.1,13.4,36.7,13.4,59.12
"395",112.38,114.59,97.56,18,18.78,18.78,11.9,25.2,68.03,45.3,92.5,6306.88,0.99,16.14,16.14,402.72,397.2,107043.98,36.7,307.87,307.87,9.689,37.94,52.367,1.2,0.705246916,13.51473209,0,15,0,12.6,36.7,12.6,59.12
"396",101.06,111.46,97.36,19,20.86,20.86,12.2,28.2,66.11,40.6,94.2,7238.3,0.67,16.12,16.12,423.58,418.06,114282.27,36.7,323.99,323.99,9.689,37.94,52.367,1.2,0.865967248,14.00131474,0,15,0,12.6,36.7,12.6,47.9
"397",139.44,139.85,97.49,20,19.16,19.16,14.8,24.7,80.56,57.4,94.8,3916.07,0.62,16.1,16.1,442.74,437.22,118198.35,59,340.09,340.09,9.689,37.94,52.367,1.2,1.051907754,14.48622356,22.3,15,22.3,34.9,56.2,34.9,67.4
"398",185.37,200.04,108.81,21,18.22,18.22,14.1,22.5,86.9,73.3,95.2,3315.18,0.65,16.08,16.08,460.96,455.44,121513.52,62.9,356.17,356.17,9.689,37.94,52.367,1.2,1.262148863,14.96821143,3.9,15,3.9,38.8,60,38.8,71.2
"399",187.7,212.13,138.4,22,17.86,17.86,14.7,20.9,85.17,66,96.8,2211.55,0.84,16.06,16.06,478.82,473.3,123725.07,69.8,372.23,372.23,9.689,37.94,52.367,1.2,1.493800203,15.44606283,6.9,15,6.9,36.1,62.8,36.1,62.8
"400",150.16,168.81,150.08,23,19.32,19.32,14,25.4,72.38,47,93.4,6424.4,0.87,16.04,16.04,498.14,492.62,130149.48,69.8,388.27,388.27,9.689,37.94,52.367,1.2,1.741736773,15.9183152,0,15,0,33.2,62.6,33.2,62.6
"401",121.65,141.14,136.52,24,18.09,18.09,13.6,22.9,79.84,66.7,94,3566.22,1.03,16.01,16.01,516.23,510.71,133715.7,70,404.28,404.28,9.689,37.94,52.367,1.2,1.999332604,16.38415011,0.2,15,0.2,33.3,46.7,33.3,46.7
"402",109.89,130.8,128.79,25,18.83,18.83,14.2,22.8,77.21,63.1,90.5,3675.15,1.08,15.99,15.99,535.06,529.54,137390.85,71.1,420.27,420.27,9.689,37.94,52.367,1.2,2.8,17.11,1.1,15,1.1,34.4,47,34.4,47
"403",100.55,122.49,122.21,26,19.42,19.42,12.3,26.1,74.85,47.5,95.9,6242.45,0.89,15.96,15.96,554.49,548.97,143633.3,78.6,436.23,436.23,9.689,37.94,52.367,1.2,2.843333333,17.58,7.5,15,7.5,41.9,54.5,41.9,54.5
"404",100.19,117.35,119.27,27,19.05,19.05,15,24.7,78.22,52.8,95.3,4810.6,0.66,15.94,15.94,573.54,568.02,148443.9,78.7,452.17,452.17,9.689,37.94,52.367,1.2,2.886666667,18.05,0.1,15,0.1,19.7,54.6,19.7,54.6
"405",92.22,114.4,116.84,28,20.16,20.16,13.2,26.2,75.66,54.4,96.2,4545.45,0.87,15.91,15.91,593.7,588.18,152989.35,79.4,468.08,468.08,9.689,37.94,52.367,1.2,2.93,18.52,0.7,15,0.7,16.5,55.3,16.5,55.3
"406",120.31,110.81,113.1,29,18.66,18.66,16.2,21.2,92.1,85,96.2,1363.9,0.85,15.88,15.88,612.36,606.84,154353.25,94,483.96,483.96,9.689,37.94,52.367,1.2,3.123333333,18.6,14.6,15,14.6,24.2,60.3,24.2,60.3
"407",181.85,205.53,115.36,31,19.45,19.45,16,24.9,81.01,57.7,96.1,4969.77,0.79,15.81,15.81,648.64,643.12,160275.83,99.3,515.61,515.61,9.689,37.94,52.367,1.2,3.51,18.76,1.4,15,5.3,29.5,62.7,25.6,58.8
"408",158.02,167.38,120.67,32,19.18,19.18,15.9,22.3,84.36,71.6,95.4,5308.62,2.27,15.78,15.78,667.82,662.3,165584.45,104.5,531.39,531.39,9.689,37.94,52.367,1.2,3.55,19.06,5.2,15,5.2,34.5,67.8,30.6,63.9
"409",129.78,148,120.75,33,20.43,20.43,15.7,25.9,78.54,63.7,91.8,5530.25,1.74,15.74,15.74,688.25,682.73,171114.7,104.5,547.13,547.13,9.689,37.94,52.367,1.2,3.59,19.36,0,15,0,33.4,67.8,29.5,63.9
"410",102,128.76,117.23,34,22.52,22.52,15.1,29,66,47.5,90.9,7853.45,1.7,15.71,15.71,710.77,705.25,178968.15,104.5,562.84,562.84,9.689,37.94,52.367,1.2,3.63,19.66,0,15,0,25.9,67.8,22,63.9
"411",75.49,111.17,112.74,35,21.23,21.23,15.8,26.3,66.47,49.1,87.7,6665.98,1.63,15.67,15.67,732,726.48,185634.12,104.5,578.51,578.51,9.689,37.94,52.367,1.2,3.67,19.96,0,15,0,25.8,45.5,21.9,41.6
"412",53,95.36,109.08,36,19.24,19.24,11.7,26.2,67.56,44.4,93.8,7032.27,0.93,15.63,15.63,751.25,745.73,192666.4,104.5,594.14,594.14,9.689,37.94,52.367,1.2,3.73,20.41333333,4.74,15,0,25.1,41.6,25.94,42.44
"413",38.31,79.91,105.76,37,19.41,19.41,11.4,26.4,63.6,41.8,90.2,7672,1.05,15.59,15.59,770.66,765.14,200338.4,104.5,609.73,609.73,9.689,37.94,52.367,1.2,3.79,20.86666667,0,15,0,10.5,34.7,11.34,35.54
"414",29.86,64.79,102.34,38,20.04,20.04,12.1,27.2,66.19,44.2,92,6946.92,0.9,15.55,15.55,790.7,785.18,207285.33,104.5,625.28,625.28,9.689,37.94,52.367,1.2,3.85,21.32,28.08,15,0,5.2,34.7,38.02,63.62
"415",153.55,141.5,99.65,39,20.99,20.99,12.5,28.2,65.23,40.6,94.3,7572.23,0.91,15.51,15.51,811.69,806.17,214857.55,104.5,640.79,640.79,9.689,37.94,52.367,1.2,3.9075,21.645,0,15,0,0,34.5,32.82,63.42
"416",121.72,108.47,98.18,40,19.36,19.36,14.2,24.1,80.17,62.6,94.4,3775.52,0.75,15.47,15.47,831.05,825.52,218633.08,110.5,656.26,656.26,9.689,37.94,52.367,1.2,3.965,21.97,6,15,6,6,39.4,38.82,68.32
"417",115.76,88.48,95.49,41,20.69,20.69,15.4,28.6,78.72,43.7,96.2,6581.35,0.75,15.43,15.43,851.74,846.22,225214.42,114.2,671.69,671.69,9.689,37.94,52.367,1.2,4.0225,22.295,3.7,15,3.7,9.7,35.6,42.52,64.52
"418",105.44,72,91.58,42,21.11,21.11,14.7,27.6,73.62,46.7,96.7,6709.98,0.91,15.38,15.38,872.85,867.33,231924.4,114.5,687.07,687.07,9.689,37.94,52.367,1.2,4.08,22.62,0.3,15,0.3,10,35.8,42.82,64.72
"419",70.77,60.55,88.13,43,19.34,19.34,14.7,25.7,78.37,54.9,94.2,4332.38,0.88,15.34,15.34,892.19,886.67,236256.78,115.9,702.41,702.41,9.689,37.94,52.367,1.2,4.08,22.62,1.4,15,1.4,11.4,36.5,39.48,65.42
"420",61.46,57.1,85.79,44,19.11,19.11,13.4,25.2,77.19,54,95.9,4403.48,1.14,15.3,15.3,911.3,905.78,240660.25,116,717.71,717.71,9.689,37.94,52.367,1.2,4.08,22.62,0.1,15,0.1,11.5,22,39.58,50.92
"421",79.87,56.52,75.58,2,24.49,24.49,16.1,32.8,62.07,36.4,91.2,7875.6,1.01,16.21,16.21,67.37,67.37,23580.88,0,48.6,48.6,9.689,37.94,52.367,1.2,0.177506973,10.63266553,0,16,0,0,0,0,0
"422",75.74,57.52,74.46,3,25.98,25,15.8,33.7,61.75,41.2,88.5,7664.95,0.94,16.22,16.22,93.35,92.37,31245.82,0,64.82,64.82,9.689,37.94,52.367,1.2,0.177506973,10.63266553,10.76,16,0,0,0,10.76,10.76
"423",124.29,58.48,73.77,4,27.32,25,18.1,34.2,60.77,40.7,91.2,6581.27,0.78,16.22,16.22,120.67,117.37,37827.1,0,81.04,81.04,9.689,37.94,52.367,1.2,0.177506973,10.63266553,0,16,0,0,0,10.76,10.76
"424",88.52,60.15,73.36,5,26.93,25,18.4,33,58.75,40.4,87.5,7668.85,0.99,16.23,16.23,147.6,142.37,45495.95,0,97.27,97.27,9.689,37.94,52.367,1.2,0.177506973,10.63266553,10.72,16,0,0,0,21.48,21.48
"425",109.43,60.9,73.45,6,25.29,25,19.5,29.2,62.1,45.5,90.4,6055.88,1.39,16.23,16.23,172.89,167.37,51551.82,2.8,113.5,113.5,9.689,37.94,52.367,1.2,0.177506973,10.63266553,2.8,16,2.8,2.8,2.8,24.28,24.28
"426",113.27,61.84,72.65,7,21.07,21.07,17.2,26.5,71.88,51,92.8,5861,2.11,16.23,16.23,193.96,188.44,57412.82,2.9,129.73,129.73,9.689,37.94,52.367,1.2,0.177506973,10.63266553,0.1,16,0.1,2.9,2.9,24.38,24.38
"427",183.81,65.18,72.11,8,16.67,16.67,13.8,18.8,83.7,71.7,90.6,2196,1.23,16.23,16.23,210.63,205.11,59608.82,7,145.96,145.96,9.689,37.94,52.367,1.2,0.177506973,10.63266553,14.88,16,4.1,7,7,39.26,39.26
"428",139.89,85.94,72.59,9,20.05,20.05,15.2,25.8,73.68,54.1,90.7,6233.75,1.54,16.23,16.23,230.68,225.15,65842.57,7.2,162.19,162.19,9.689,37.94,52.367,1.2,0.177506973,10.63266553,0.2,16,0.2,7.2,7.2,39.46,39.46
"429",176.52,129.76,75.93,10,17.58,17.58,16,19.1,87.44,80,93.2,1631.1,0.83,16.22,16.22,248.26,242.74,67473.68,23.3,178.41,178.41,9.689,37.94,52.367,1.2,0.177506973,10.63266553,16.1,16,16.1,23.3,23.3,44.8,55.56
"430",146.45,169.88,102.24,11,18.54,18.54,13.5,23.5,74.13,51.8,90.8,4385.75,0.97,16.22,16.22,266.8,261.28,71859.43,24.1,194.63,194.63,9.689,37.94,52.367,1.2,0.177506973,10.63266553,0.8,16,0.8,24.1,24.1,45.6,56.36
"431",116.06,140.91,117.46,12,19.89,19.89,12.4,26.6,66.99,42.4,94,7765.15,0.73,16.21,16.21,286.7,281.18,79624.57,24.1,210.84,210.84,9.689,37.94,52.367,1.2,0.177506973,10.63266553,0,16,0,24.1,24.1,34.88,56.36
"432",101.78,130.99,122.06,13,21.91,21.91,14.9,27.7,68.77,47.8,92.4,5073.55,1,16.2,16.2,308.61,303.08,84698.12,24.1,227.04,227.04,9.689,37.94,52.367,1.2,0.226016494,11.10211441,0,16,0,21.3,24.1,32.08,56.36
"433",95.12,128.1,122.01,14,23.21,23.21,16.3,29.8,68.74,41.8,92.6,6556.92,0.89,16.19,16.19,331.82,326.29,91255.05,24.1,243.23,243.23,9.689,37.94,52.367,1.2,0.286818371,11.5775812,0,16,0,21.2,24.1,31.98,56.36
"434",99,121.4,121.59,15,19.47,19.47,14,26.4,80.89,53.8,95.3,4230.18,0.9,16.18,16.18,351.29,345.77,95485.23,33.7,259.41,259.41,9.689,37.94,52.367,1.2,0.362454395,12.05791473,9.6,16,9.6,26.7,33.7,26.7,65.96
"435",126.53,116.92,119.24,16,16.28,16.28,13.2,20.3,83.93,64.1,95,2647,1.01,16.17,16.17,367.57,362.05,98132.23,36.6,275.58,275.58,9.689,37.94,52.367,1.2,0.455601725,12.54161534,2.9,16,2.9,29.4,36.6,29.4,68.86
"436",131.59,117.95,116.89,17,16.37,16.37,14.5,19.1,75.3,59.3,92.7,2604.88,1.14,16.15,16.15,383.94,378.42,100737.1,36.7,291.73,291.73,9.689,37.94,52.367,1.2,0.569061745,13.02774167,0.1,16,0.1,13.4,36.7,13.4,58.2
"437",105.3,119.45,116.39,18,18.78,18.78,11.9,25.2,68.03,45.3,92.5,6306.88,0.99,16.14,16.14,402.72,397.2,107043.98,36.7,307.87,307.87,9.689,37.94,52.367,1.2,0.705246916,13.51473209,0,16,0,12.6,36.7,12.6,58.2
"438",92.93,118.09,116.23,19,20.86,20.86,12.2,28.2,66.11,40.6,94.2,7238.3,0.67,16.12,16.12,423.58,418.06,114282.27,36.7,323.99,323.99,9.689,37.94,52.367,1.2,0.865967248,14.00131474,0,16,0,12.6,36.7,12.6,47.48
"439",133.39,141.01,120.89,20,19.16,19.16,14.8,24.7,80.56,57.4,94.8,3916.07,0.62,16.1,16.1,442.74,437.22,118198.35,59,340.09,340.09,9.689,37.94,52.367,1.2,1.051907754,14.48622356,22.3,16,22.3,34.9,56.2,34.9,66.98
"440",158.39,173.57,151.02,21,18.22,18.22,14.1,22.5,86.9,73.3,95.2,3315.18,0.65,16.08,16.08,460.96,455.44,121513.52,62.9,356.17,356.17,9.689,37.94,52.367,1.2,1.262148863,14.96821143,3.9,16,3.9,38.8,60,38.8,70.78
"441",170.91,187.48,172.05,22,17.86,17.86,14.7,20.9,85.17,66,96.8,2211.55,0.84,16.06,16.06,478.82,473.3,123725.07,69.8,372.23,372.23,9.689,37.94,52.367,1.2,1.493800203,15.44606283,6.9,16,6.9,36.1,62.8,36.1,62.8
"442",133.88,160.14,164.15,23,19.32,19.32,14,25.4,72.38,47,93.4,6424.4,0.87,16.04,16.04,498.14,492.62,130149.48,69.8,388.27,388.27,9.689,37.94,52.367,1.2,1.741736773,15.9183152,0,16,0,33.2,62.6,33.2,62.6
"443",110.98,139.55,150.9,24,18.09,18.09,13.6,22.9,79.84,66.7,94,3566.22,1.03,16.01,16.01,516.23,510.71,133715.7,70,404.28,404.28,9.689,37.94,52.367,1.2,1.999332604,16.38415011,0.2,16,0.2,33.3,46.7,33.3,46.7
"444",99.82,131.6,142.89,25,18.83,18.83,14.2,22.8,77.21,63.1,90.5,3675.15,1.08,15.99,15.99,535.06,529.54,137390.85,71.1,420.27,420.27,9.689,37.94,52.367,1.2,2.34,15.97,1.1,16,1.1,34.4,47,34.4,47
"445",88.31,125.77,137.79,26,19.42,19.42,12.3,26.1,74.85,47.5,95.9,6242.45,0.89,15.96,15.96,554.49,548.97,143633.3,78.6,436.23,436.23,9.689,37.94,52.367,1.2,2.563333333,16.87333333,7.5,16,7.5,41.9,54.5,41.9,54.5
"446",92.44,120.98,133.66,27,19.05,19.05,15,24.7,78.22,52.8,95.3,4810.6,0.66,15.94,15.94,573.54,568.02,148443.9,78.7,452.17,452.17,9.689,37.94,52.367,1.2,2.786666667,17.77666667,0.1,16,0.1,19.7,54.6,19.7,54.6
"447",77.47,116.37,131.44,28,20.16,20.16,13.2,26.2,75.66,54.4,96.2,4545.45,0.87,15.91,15.91,593.7,588.18,152989.35,79.4,468.08,468.08,9.689,37.94,52.367,1.2,3.01,18.68,0.7,16,0.7,16.5,55.3,16.5,55.3
"448",127.55,111.38,127.52,29,18.66,18.66,16.2,21.2,92.1,85,96.2,1363.9,0.85,15.88,15.88,612.36,606.84,154353.25,94,483.96,483.96,9.689,37.94,52.367,1.2,3.03,18.37333333,14.6,16,14.6,24.2,60.3,24.2,60.3
"449",164.38,178.18,145.25,31,19.45,19.45,16,24.9,81.01,57.7,96.1,4969.77,0.79,15.81,15.81,648.64,643.12,160275.83,99.3,515.61,515.61,9.689,37.94,52.367,1.2,3.07,17.76,1.4,16,5.3,29.5,62.7,25.6,58.8
"450",146.38,151.82,152.8,32,19.18,19.18,15.9,22.3,84.36,71.6,95.4,5308.62,2.27,15.78,15.78,667.82,662.3,165584.45,104.5,531.39,531.39,9.689,37.94,52.367,1.2,3.145,18.2275,5.2,16,5.2,34.5,67.8,30.6,63.9
"451",114.43,138.31,150.49,33,20.43,20.43,15.7,25.9,78.54,63.7,91.8,5530.25,1.74,15.74,15.74,688.25,682.73,171114.7,104.5,547.13,547.13,9.689,37.94,52.367,1.2,3.22,18.695,0,16,0,33.4,67.8,29.5,63.9
"452",81.54,124.35,141.32,34,22.52,22.52,15.1,29,66,47.5,90.9,7853.45,1.7,15.71,15.71,710.77,705.25,178968.15,104.5,562.84,562.84,9.689,37.94,52.367,1.2,3.295,19.1625,0,16,0,25.9,67.8,22,63.9
"453",47.44,109.49,134.14,35,21.23,21.23,15.8,26.3,66.47,49.1,87.7,6665.98,1.63,15.67,15.67,732,726.48,185634.12,104.5,578.51,578.51,9.689,37.94,52.367,1.2,3.37,19.63,0,16,0,25.8,45.5,21.9,41.6
"454",32.23,97.62,128.28,36,19.24,19.24,11.7,26.2,67.56,44.4,93.8,7032.27,0.93,15.63,15.63,751.25,745.73,192666.4,104.5,594.14,594.14,9.689,37.94,52.367,1.2,3.473333333,19.99333333,4.53,16,0,25.1,41.6,25.73,42.23
"455",26.93,87.26,122.61,37,19.41,19.41,11.4,26.4,63.6,41.8,90.2,7672,1.05,15.59,15.59,770.66,765.14,200338.4,104.5,609.73,609.73,9.689,37.94,52.367,1.2,3.576666667,20.35666667,0,16,0,10.5,34.7,11.13,35.33
"456",25.36,77.76,118.03,38,20.04,20.04,12.1,27.2,66.19,44.2,92,6946.92,0.9,15.55,15.55,790.7,785.18,207285.33,104.5,625.28,625.28,9.689,37.94,52.367,1.2,3.68,20.72,27.9,16,0,5.2,34.7,37.63,63.23
"457",150.65,78.23,113.85,39,20.99,20.99,12.5,28.2,65.23,40.6,94.3,7572.23,0.91,15.51,15.51,811.69,806.17,214857.55,104.5,640.79,640.79,9.689,37.94,52.367,1.2,3.76,21.125,0,16,0,0,34.5,32.43,63.03
"458",124.94,87.89,110.36,40,19.36,19.36,14.2,24.1,80.17,62.6,94.4,3775.52,0.75,15.47,15.47,831.05,825.52,218633.08,110.5,656.26,656.26,9.689,37.94,52.367,1.2,3.84,21.53,6,16,6,6,39.4,38.43,67.93
"459",133.71,89.72,109.38,41,20.69,20.69,15.4,28.6,78.72,43.7,96.2,6581.35,0.75,15.43,15.43,851.74,846.22,225214.42,114.2,671.69,671.69,9.689,37.94,52.367,1.2,3.92,21.935,3.7,16,3.7,9.7,35.6,42.13,64.13
"460",131.36,84.24,107.75,42,21.11,21.11,14.7,27.6,73.62,46.7,96.7,6709.98,0.91,15.38,15.38,872.85,867.33,231924.4,114.5,687.07,687.07,9.689,37.94,52.367,1.2,4,22.34,0.3,16,0.3,10,35.8,42.43,64.33
"461",97.52,77.72,105.58,43,19.34,19.34,14.7,25.7,78.37,54.9,94.2,4332.38,0.88,15.34,15.34,892.19,886.67,236256.78,115.9,702.41,702.41,9.689,37.94,52.367,1.2,4,22.34,1.4,16,1.4,11.4,36.5,39.3,65.03
"462",87.19,73.84,104.02,44,19.11,19.11,13.4,25.2,77.19,54,95.9,4403.48,1.14,15.3,15.3,911.3,905.78,240660.25,116,717.71,717.71,9.689,37.94,52.367,1.2,4,22.34,0.1,16,0.1,11.5,22,39.4,50.53
"463",61.22,55.88,64.42,2,24.49,24.49,16.1,32.8,62.07,36.4,91.2,7875.6,1.01,16.21,16.21,67.37,67.37,23580.88,0,48.6,48.6,9.689,37.94,52.367,1.2,0.177506973,10.63266553,0,17,0,0,0,0,0
"464",65.03,57.83,64.42,3,25.98,25,15.8,33.7,61.75,41.2,88.5,7664.95,0.94,16.22,16.22,93.35,92.37,31245.82,0,64.82,64.82,9.689,37.94,52.367,1.2,0.177506973,10.63266553,11.24,17,0,0,0,11.24,11.24
"465",89.75,58.98,64.44,4,27.32,25,18.1,34.2,60.77,40.7,91.2,6581.27,0.78,16.22,16.22,120.67,117.37,37827.1,0,81.04,81.04,9.689,37.94,52.367,1.2,0.177506973,10.63266553,0,17,0,0,0,11.24,11.24
"466",82.17,60.15,64.37,5,26.93,25,18.4,33,58.75,40.4,87.5,7668.85,0.99,16.23,16.23,147.6,142.37,45495.95,0,97.27,97.27,9.689,37.94,52.367,1.2,0.177506973,10.63266553,11.22,17,0,0,0,22.46,22.46
"467",88.95,60.74,64.53,6,25.29,25,19.5,29.2,62.1,45.5,90.4,6055.88,1.39,16.23,16.23,172.89,167.37,51551.82,2.8,113.5,113.5,9.689,37.94,52.367,1.2,0.177506973,10.63266553,2.8,17,2.8,2.8,2.8,25.26,25.26
"468",98.75,61.29,64.45,7,21.07,21.07,17.2,26.5,71.88,51,92.8,5861,2.11,16.23,16.23,193.96,188.44,57412.82,2.9,129.73,129.73,9.689,37.94,52.367,1.2,0.177506973,10.63266553,0.1,17,0.1,2.9,2.9,25.36,25.36
"469",159.45,64.32,64.2,8,16.67,16.67,13.8,18.8,83.7,71.7,90.6,2196,1.23,16.23,16.23,210.63,205.11,59608.82,7,145.96,145.96,9.689,37.94,52.367,1.2,0.177506973,10.63266553,15.28,17,4.1,7,7,40.64,40.64
"470",142.3,85.08,64.05,9,20.05,20.05,15.2,25.8,73.68,54.1,90.7,6233.75,1.54,16.23,16.23,230.68,225.15,65842.57,7.2,162.19,162.19,9.689,37.94,52.367,1.2,0.177506973,10.63266553,0.2,17,0.2,7.2,7.2,40.84,40.84
"471",169.93,135.95,64.16,10,17.58,17.58,16,19.1,87.44,80,93.2,1631.1,0.83,16.22,16.22,248.26,242.74,67473.68,23.3,178.41,178.41,9.689,37.94,52.367,1.2,0.177506973,10.63266553,16.1,17,16.1,23.3,23.3,45.7,56.94
"472",157.3,196.9,66.04,11,18.54,18.54,13.5,23.5,74.13,51.8,90.8,4385.75,0.97,16.22,16.22,266.8,261.28,71859.43,24.1,194.63,194.63,9.689,37.94,52.367,1.2,0.177506973,10.63266553,0.8,17,0.8,24.1,24.1,46.5,57.74
"473",126.5,153.89,69.91,12,19.89,19.89,12.4,26.6,66.99,42.4,94,7765.15,0.73,16.21,16.21,286.7,281.18,79624.57,24.1,210.84,210.84,9.689,37.94,52.367,1.2,0.177506973,10.63266553,0,17,0,24.1,24.1,35.28,57.74
"474",112.41,134.28,73.76,13,21.91,21.91,14.9,27.7,68.77,47.8,92.4,5073.55,1,16.2,16.2,308.61,303.08,84698.12,24.1,227.04,227.04,9.689,37.94,52.367,1.2,0.226016494,11.10211441,0,17,0,21.3,24.1,32.48,57.74
"475",104.81,123.75,76.96,14,23.21,23.21,16.3,29.8,68.74,41.8,92.6,6556.92,0.89,16.19,16.19,331.82,326.29,91255.05,24.1,243.23,243.23,9.689,37.94,52.367,1.2,0.286818371,11.5775812,0,17,0,21.2,24.1,32.38,57.74
"476",102.12,115.66,79.46,15,19.47,19.47,14,26.4,80.89,53.8,95.3,4230.18,0.9,16.18,16.18,351.29,345.77,95485.23,33.7,259.41,259.41,9.689,37.94,52.367,1.2,0.362454395,12.05791473,9.6,17,9.6,26.7,33.7,26.7,67.34
"477",118.82,113.5,80.72,16,16.28,16.28,13.2,20.3,83.93,64.1,95,2647,1.01,16.17,16.17,367.57,362.05,98132.23,36.6,275.58,275.58,9.689,37.94,52.367,1.2,0.455601725,12.54161534,2.9,17,2.9,29.4,36.6,29.4,70.24
"478",127.04,116.69,81.63,17,16.37,16.37,14.5,19.1,75.3,59.3,92.7,2604.88,1.14,16.15,16.15,383.94,378.42,100737.1,36.7,291.73,291.73,9.689,37.94,52.367,1.2,0.569061745,13.02774167,0.1,17,0.1,13.4,36.7,13.4,59.1
"479",110.07,114.94,82.19,18,18.78,18.78,11.9,25.2,68.03,45.3,92.5,6306.88,0.99,16.14,16.14,402.72,397.2,107043.98,36.7,307.87,307.87,9.689,37.94,52.367,1.2,0.705246916,13.51473209,0,17,0,12.6,36.7,12.6,59.1
"480",100.2,111.06,83.07,19,20.86,20.86,12.2,28.2,66.11,40.6,94.2,7238.3,0.67,16.12,16.12,423.58,418.06,114282.27,36.7,323.99,323.99,9.689,37.94,52.367,1.2,0.865967248,14.00131474,10.17,17,0,12.6,36.7,22.77,58.05
"481",158.72,159.78,110.2,20,19.16,19.16,14.8,24.7,80.56,57.4,94.8,3916.07,0.62,16.1,16.1,442.74,437.22,118198.35,59,340.09,340.09,9.689,37.94,52.367,1.2,1.051907754,14.48622356,22.3,17,22.3,34.9,56.2,45.07,77.55
"482",163.31,192.76,139.32,21,18.22,18.22,14.1,22.5,86.9,73.3,95.2,3315.18,0.65,16.08,16.08,460.96,455.44,121513.52,62.9,356.17,356.17,9.689,37.94,52.367,1.2,1.262148863,14.96821143,3.9,17,3.9,38.8,60,48.97,81.35
"483",172.07,209.1,138.21,22,17.86,17.86,14.7,20.9,85.17,66,96.8,2211.55,0.84,16.06,16.06,478.82,473.3,123725.07,69.8,372.23,372.23,9.689,37.94,52.367,1.2,1.493800203,15.44606283,6.9,17,6.9,36.1,62.8,46.27,72.97
"484",143.03,177.92,137.9,23,19.32,19.32,14,25.4,72.38,47,93.4,6424.4,0.87,16.04,16.04,498.14,492.62,130149.48,69.8,388.27,388.27,9.689,37.94,52.367,1.2,1.741736773,15.9183152,0,17,0,33.2,62.6,43.37,72.77
